u,v,key,osmid,name,highway,length,access,width,geometry
3694521661,9869032723,0,304758338,Mid-Mountain Trail,path,74.11409521732332,,,"LINESTRING (-111.502922 40.618497, -111.502577 40.618561, -111.502386 40.618586, -111.502296 40.618594, -111.502233 40.618596, -111.502156 40.618597, -111.502058 40.618602)"
3694521661,2674871741,0,1103861736,,path,89.21961764560623,,,"LINESTRING (-111.502922 40.618497, -111.502667 40.618487, -111.502424 40.618466, -111.502274 40.618445, -111.502223 40.61844, -111.502188 40.61844, -111.502152 40.61844, -111.502096 40.61845, -111.502039 40.618468, -111.501959 40.618488, -111.501888 40.618514)"
3694521681,9869032723,0,304758338,Mid-Mountain Trail,path,471.5507767031647,,,"LINESTRING (-111.497353 40.61974, -111.49749 40.619796, -111.497641 40.61986, -111.497808 40.619923, -111.49791 40.619942, -111.498 40.61996, -111.498719 40.619991, -111.498854 40.620003, -111.499075 40.620038, -111.499131 40.620049, -111.499172 40.620052, -111.499199 40.620044, -111.499211 40.620033, -111.499216 40.620019, -111.499226 40.619989, -111.499245 40.61997, -111.499273 40.619955, -111.49931 40.619944, -111.499331 40.619945, -111.499355 40.61995, -111.499386 40.619964, -111.499418 40.61997, -111.499628 40.619978, -111.49972 40.619997, -111.499779 40.619996, -111.499847 40.619987, -111.499914 40.619964, -111.499977 40.619932, -111.500046 40.61989, -111.500114 40.619863, -111.500182 40.619852, -111.500255 40.619846, -111.500329 40.619823, -111.500395 40.619778, -111.500447 40.619733, -111.500514 40.619696, -111.500688 40.619607, -111.500913 40.619465, -111.501166 40.619224, -111.501217 40.619166, -111.501328 40.61908, -111.501422 40.619034, -111.501498 40.61899, -111.501586 40.618908, -111.501691 40.618832, -111.501786 40.618783, -111.501844 40.618735, -111.501952 40.618633, -111.501972 40.618614, -111.502003 40.618605, -111.502058 40.618602)"
3694521681,5056474000,0,304758338,Mid-Mountain Trail,path,247.78838507840632,,,"LINESTRING (-111.497353 40.61974, -111.497226 40.619572, -111.49713 40.619477, -111.497048 40.619418, -111.49646 40.61915, -111.4964 40.619123, -111.496369 40.619109, -111.496348 40.619108, -111.496339 40.619113, -111.496336 40.619123, -111.496338 40.619133, -111.496347 40.619143, -111.496366 40.61916, -111.496567 40.619328, -111.496653 40.619386, -111.496713 40.619436, -111.496772 40.619466, -111.496792 40.619484, -111.496797 40.619503, -111.496785 40.619514, -111.496765 40.619519, -111.496746 40.619514, -111.496731 40.619503, -111.496721 40.619489, -111.496688 40.619466, -111.496636 40.619432, -111.496546 40.619395, -111.496251 40.619274, -111.49609 40.61915)"
3694521681,9895874055,0,1103861738,Shenanigans,path,243.80816345359824,,,"LINESTRING (-111.497353 40.61974, -111.497402 40.619785, -111.497496 40.619873, -111.497639 40.619996, -111.497744 40.620085, -111.497868 40.620172, -111.498043 40.62027, -111.498178 40.620336, -111.498411 40.62041, -111.498565 40.620471, -111.498723 40.620502, -111.498834 40.620522, -111.498897 40.620547, -111.498963 40.620581, -111.499041 40.620592, -111.499143 40.620601, -111.499301 40.620602, -111.499468 40.620584, -111.499611 40.620585, -111.499842 40.620621)"
3694546060,12958383403,0,365438456,Deer Crest,path,611.0873378824328,yes,,"LINESTRING (-111.472272 40.63403, -111.472265 40.633986, -111.472264 40.633969, -111.472269 40.633953, -111.472282 40.63394, -111.472313 40.633922, -111.472349 40.633907, -111.472404 40.633886, -111.472433 40.633879, -111.47245 40.633864, -111.472457 40.63385, -111.472449 40.633837, -111.472433 40.633829, -111.472406 40.633828, -111.472332 40.633843, -111.472296 40.633859, -111.472209 40.633912, -111.472192 40.63392, -111.472166 40.633924, -111.472144 40.633922, -111.47213 40.633914, -111.472126 40.6339, -111.47213 40.633884, -111.472162 40.633845, -111.472286 40.633745, -111.472333 40.633712, -111.472455 40.633638, -111.472477 40.633627, -111.472505 40.633622, -111.472704 40.633614, -111.472745 40.633614, -111.472978 40.633636, -111.473007 40.633636, -111.473044 40.633631, -111.473115 40.633616, -111.473178 40.633607, -111.47333 40.63358, -111.473378 40.633573, -111.473448 40.633578, -111.473548 40.633593, -111.473578 40.633588, -111.473601 40.633581, -111.473617 40.633569, -111.473626 40.633549, -111.473618 40.633532, -111.473603 40.633522, -111.473583 40.633517, -111.473555 40.633518, -111.473501 40.633528, -111.473446 40.63353, -111.473371 40.633521, -111.473324 40.633513, -111.473292 40.633504, -111.473232 40.633498, -111.473198 40.633499, -111.473174 40.633501, -111.473157 40.633494, -111.473151 40.633484, -111.473154 40.633472, -111.473165 40.633459, -111.473194 40.633444, -111.473232 40.633437, -111.473265 40.633436, -111.473311 40.633445, -111.473343 40.633449, -111.473367 40.633447, -111.473398 40.633441, -111.473468 40.633425, -111.47355 40.633416, -111.473589 40.633416, -111.473628 40.63342, -111.473674 40.633429, -111.473716 40.633428, -111.473784 40.63342, -111.473813 40.633411, -111.473843 40.633393, -111.473956 40.63331, -111.474032 40.63326, -111.474074 40.633238, -111.474116 40.633224, -111.474149 40.633204, -111.474191 40.633177, -111.474247 40.633139, -111.474283 40.633122, -111.474399 40.633098, -111.474513 40.633064, -111.474549 40.633055, -111.474576 40.633037, -111.474621 40.632998, -111.474686 40.632934, -111.474754 40.632872, -111.474781 40.632836, -111.47483 40.632726, -111.474865 40.63269, -111.474884 40.632654, -111.474909 40.632575, -111.474918 40.632472, -111.474938 40.63243, -111.474957 40.632395, -111.474998 40.632208, -111.475012 40.632158, -111.475027 40.632142, -111.475043 40.632129, -111.475063 40.632113, -111.475077 40.632094, -111.475093 40.632054, -111.475137 40.631984, -111.475172 40.631947, -111.475282 40.631859, -111.475479 40.631712, -111.4755 40.631694, -111.475514 40.63167, -111.47558 40.631526, -111.47559 40.631494, -111.475612 40.631468, -111.475657 40.631419, -111.475748 40.631286)"
3694546060,11895879003,0,365438456,Deer Crest,path,160.3130318481067,yes,,"LINESTRING (-111.472272 40.63403, -111.472292 40.634088, -111.472294 40.634108, -111.47229 40.634121, -111.47228 40.634136, -111.472208 40.634216, -111.472156 40.63426, -111.47208 40.634304, -111.472009 40.634346, -111.471977 40.634378, -111.471933 40.63443, -111.471851 40.634467, -111.47172 40.634535, -111.471607 40.634573, -111.471507 40.634635, -111.471389 40.634722, -111.471282 40.63483, -111.471148 40.635001, -111.471107 40.635085)"
3694546060,11895879003,1,1281843748,Ripple Trail,path,464.0603169102648,,,"LINESTRING (-111.472272 40.63403, -111.472251 40.63405, -111.472225 40.63407, -111.472193 40.634091, -111.471788 40.634251, -111.47168 40.634299, -111.471651 40.634319, -111.47155 40.634411, -111.47145 40.634512, -111.47141 40.634545, -111.471299 40.634616, -111.47113 40.63472, -111.47094 40.634803, -111.47081 40.634924, -111.470312 40.6356, -111.470268 40.635647, -111.470232 40.635677, -111.470051 40.635794, -111.469977 40.635838, -111.469911 40.635872, -111.469844 40.635896, -111.46978 40.63591, -111.469762 40.635916, -111.469752 40.635922, -111.469748 40.635929, -111.469746 40.635936, -111.46975 40.635946, -111.469754 40.635952, -111.469763 40.635958, -111.469779 40.635959, -111.469813 40.635955, -111.469854 40.635948, -111.469932 40.635927, -111.470028 40.635889, -111.470101 40.63585, -111.470408 40.635639, -111.47085 40.63533, -111.470883 40.635304, -111.4709 40.635286, -111.471019 40.635142, -111.471064 40.635106, -111.471107 40.635085)"
3694546077,11895879003,0,365438456,Deer Crest,path,212.77554974457615,yes,,"LINESTRING (-111.472111 40.635036, -111.472094 40.63502, -111.472076 40.635012, -111.472042 40.635002, -111.472005 40.634997, -111.471718 40.634994, -111.471684 40.634991, -111.47165 40.635002, -111.471624 40.635018, -111.471611 40.63505, -111.471585 40.635094, -111.471533 40.635138, -111.471445 40.635207, -111.471364 40.635266, -111.471105 40.635405, -111.471038 40.635452, -111.47097 40.635476, -111.470888 40.635493, -111.470779 40.635526, -111.470721 40.635559, -111.470695 40.635567, -111.470677 40.635562, -111.470677 40.63554, -111.470701 40.635515, -111.470822 40.635428, -111.470896 40.63538, -111.470982 40.635294, -111.471061 40.635189, -111.471107 40.635085)"
3694546077,3694546148,0,365438456,Deer Crest,path,398.1076015358943,yes,,"LINESTRING (-111.472111 40.635036, -111.472247 40.635173, -111.472274 40.635196, -111.47231 40.635218, -111.472374 40.635242, -111.472454 40.635265, -111.472519 40.63528, -111.472567 40.635288, -111.472634 40.635284, -111.472689 40.635271, -111.472734 40.63525, -111.472805 40.635208, -111.472832 40.635193, -111.472991 40.635136, -111.47303 40.635113, -111.47305 40.635091, -111.473181 40.634751, -111.473205 40.634727, -111.473236 40.634728, -111.473261 40.634754, -111.473258 40.634792, -111.473205 40.635185, -111.473166 40.635268, -111.473093 40.635373, -111.473054 40.635455, -111.473016 40.635487, -111.472983 40.635505, -111.472885 40.635531, -111.472739 40.635556, -111.472583 40.63555, -111.472274 40.635517, -111.472147 40.635539, -111.471867 40.635673, -111.471699 40.635833, -111.471498 40.636082, -111.471495 40.636155)"
3694546077,11895879005,0,1281843748,Ripple Trail,path,823.0210434184468,,,"LINESTRING (-111.472111 40.635036, -111.472038 40.635034, -111.471972 40.635039, -111.47169 40.635103, -111.471663 40.635115, -111.471649 40.635133, -111.471637 40.635177, -111.47158 40.63535, -111.471548 40.635405, -111.471515 40.635442, -111.47146 40.63548, -111.471285 40.635581, -111.471241 40.635616, -111.4711 40.635747, -111.471049 40.635789, -111.470914 40.635886, -111.470574 40.63614, -111.470496 40.636186, -111.470439 40.636219, -111.470389 40.636271, -111.470326 40.636338, -111.470287 40.636367, -111.470244 40.63639, -111.470164 40.636427, -111.470103 40.636466, -111.470025 40.636525, -111.469886 40.636624, -111.469795 40.636686, -111.469712 40.63673, -111.469628 40.636762, -111.469531 40.636796, -111.469461 40.636815, -111.469396 40.636828, -111.469326 40.636834, -111.469229 40.636835, -111.469167 40.636837, -111.469139 40.636841, -111.469117 40.63685, -111.469107 40.636864, -111.469108 40.636879, -111.46912 40.636892, -111.469139 40.636898, -111.46921 40.636898, -111.469402 40.636881, -111.469492 40.636866, -111.46998 40.63674, -111.470163 40.636686, -111.470238 40.636647, -111.470302 40.636603, -111.47037 40.636559, -111.470402 40.636546, -111.470452 40.636537, -111.470531 40.636526, -111.470625 40.636514, -111.470704 40.636493, -111.470795 40.63645, -111.47093 40.63636, -111.47102 40.636276, -111.471077 40.636213, -111.471136 40.636144, -111.471151 40.636125, -111.471174 40.636115, -111.471195 40.636114, -111.471208 40.636121, -111.471212 40.636136, -111.471204 40.636164, -111.471178 40.636208, -111.471085 40.636328, -111.471052 40.636364, -111.470993 40.636416, -111.470921 40.636484, -111.470646 40.636806, -111.47059 40.636863, -111.470532 40.636914, -111.470502 40.636934, -111.470474 40.636946, -111.470142 40.637052, -111.470055 40.637067, -111.469961 40.637074, -111.469866 40.637075, -111.469808 40.63708, -111.469776 40.637088, -111.469754 40.637104, -111.469744 40.637126, -111.469748 40.637148, -111.469771 40.637162, -111.469808 40.63717, -111.469872 40.637168, -111.470021 40.63715, -111.470104 40.637142, -111.470177 40.63714, -111.470252 40.637147, -111.470292 40.637152, -111.470344 40.637153, -111.470401 40.637144, -111.470592 40.637086, -111.470652 40.637065, -111.4707 40.637053, -111.470738 40.63705, -111.470782 40.637045)"
3694546127,2670668377,0,365438456,Deer Crest,path,515.091111014697,yes,,"LINESTRING (-111.477725 40.635782, -111.477722 40.635764, -111.477723 40.635742, -111.477723 40.635719, -111.477732 40.635692, -111.478186 40.634807, -111.478189 40.63479, -111.478182 40.634782, -111.478166 40.634781, -111.478138 40.634792, -111.478111 40.634817, -111.477797 40.635168, -111.477707 40.635252, -111.477462 40.635464, -111.477296 40.635608, -111.477145 40.635736, -111.476963 40.635932, -111.476817 40.636157, -111.476639 40.636416, -111.476435 40.636678, -111.476296 40.636803, -111.476198 40.636876, -111.476136 40.636952, -111.475966 40.637079, -111.475797 40.637162, -111.475683 40.637219, -111.475636 40.637236, -111.475586 40.637243, -111.475537 40.637241, -111.475345 40.637201, -111.475299 40.637196, -111.475239 40.637198, -111.475203 40.637203, -111.475176 40.637212, -111.475133 40.637235)"
3694546127,5057861505,0,365438456,Deer Crest,path,338.573586255523,yes,,"LINESTRING (-111.477725 40.635782, -111.477739 40.635856, -111.477739 40.635875, -111.477728 40.635919, -111.477697 40.635996, -111.477456 40.636458, -111.477382 40.636599, -111.477317 40.636719, -111.477124 40.637006, -111.477097 40.637062, -111.477064 40.637161, -111.47702 40.637336, -111.477001 40.637381, -111.476981 40.637412, -111.476887 40.637528, -111.476856 40.637571, -111.47684 40.637599, -111.476821 40.637659, -111.476714 40.638171, -111.476712 40.638207, -111.476718 40.638251, -111.476738 40.638332, -111.476738 40.638364, -111.47673 40.638443, -111.476716 40.638676)"
3694546127,427158362,0,1103930200,Deer Crest Access,path,214.93161160317544,,,"LINESTRING (-111.477725 40.635782, -111.477745 40.635774, -111.477762 40.635762, -111.477842 40.635693, -111.478181 40.635415, -111.478226 40.635383, -111.478363 40.635318, -111.478436 40.635295, -111.478548 40.635278, -111.478676 40.635274, -111.478836 40.635291, -111.479188 40.635385, -111.479234 40.635392, -111.479287 40.635388, -111.479349 40.635368, -111.479569 40.635244, -111.479612 40.635232, -111.479656 40.635236, -111.479913 40.635301)"
3694546148,3694546077,0,365438456,Deer Crest,path,398.1076015358942,yes,,"LINESTRING (-111.471495 40.636155, -111.471498 40.636082, -111.471699 40.635833, -111.471867 40.635673, -111.472147 40.635539, -111.472274 40.635517, -111.472583 40.63555, -111.472739 40.635556, -111.472885 40.635531, -111.472983 40.635505, -111.473016 40.635487, -111.473054 40.635455, -111.473093 40.635373, -111.473166 40.635268, -111.473205 40.635185, -111.473258 40.634792, -111.473261 40.634754, -111.473236 40.634728, -111.473205 40.634727, -111.473181 40.634751, -111.47305 40.635091, -111.47303 40.635113, -111.472991 40.635136, -111.472832 40.635193, -111.472805 40.635208, -111.472734 40.63525, -111.472689 40.635271, -111.472634 40.635284, -111.472567 40.635288, -111.472519 40.63528, -111.472454 40.635265, -111.472374 40.635242, -111.47231 40.635218, -111.472274 40.635196, -111.472247 40.635173, -111.472111 40.635036)"
3694546148,11895879004,0,365438456,Deer Crest,path,391.45200348444183,yes,,"LINESTRING (-111.471495 40.636155, -111.471574 40.636152, -111.47179 40.635941, -111.47192 40.635869, -111.47213 40.635893, -111.472232 40.635869, -111.472366 40.635817, -111.472554 40.635858, -111.472889 40.63596, -111.473162 40.636056, -111.47339 40.636178, -111.473496 40.636265, -111.473696 40.636356, -111.473985 40.636326, -111.474166 40.636249, -111.474357 40.636099, -111.474525 40.63591, -111.474678 40.635734, -111.474769 40.635651, -111.474838 40.635615, -111.474927 40.635595, -111.475003 40.635593, -111.475045 40.635605, -111.475074 40.635649, -111.475079 40.635699, -111.475071 40.635732, -111.475057 40.635744, -111.47504 40.635754, -111.475002 40.635768)"
3694546148,11895879005,0,518521584,Outlook,path,117.16142027575285,,,"LINESTRING (-111.471495 40.636155, -111.471433 40.636207, -111.471278 40.636377, -111.471094 40.636709, -111.470909 40.636954, -111.470829 40.636998, -111.470782 40.637045)"
3694650360,5056473201,0,1076178708,Moosebones,path,159.3818021176947,,,"LINESTRING (-111.503447 40.611867, -111.503602 40.611751, -111.503754 40.611668, -111.503824 40.611623, -111.503862 40.611601, -111.50389 40.611575, -111.503949 40.611459, -111.503964 40.61141, -111.503975 40.611375, -111.503975 40.611361, -111.503979 40.611352, -111.503986 40.611346, -111.503997 40.61134, -111.504012 40.611335, -111.504021 40.611335, -111.50403 40.611337, -111.50404 40.611344, -111.504049 40.611355, -111.504051 40.611367, -111.504051 40.611382, -111.504044 40.611411, -111.504041 40.611493, -111.504038 40.611629, -111.504037 40.611672, -111.504039 40.611684, -111.504044 40.611691, -111.50405 40.611693, -111.504056 40.611693, -111.504065 40.611691, -111.504072 40.611686, -111.504084 40.611678, -111.504118 40.611652, -111.504196 40.611608, -111.504234 40.611574, -111.504262 40.611542, -111.504277 40.611515, -111.504289 40.611501, -111.504303 40.611489, -111.504318 40.61148, -111.504333 40.611474, -111.504367 40.611464)"
3694650360,3696258211,0,1103861739,Boulder,path,388.50617731194376,,,"LINESTRING (-111.503447 40.611867, -111.503559 40.611819, -111.50362 40.611801, -111.503652 40.611791, -111.503675 40.611778, -111.503692 40.61177, -111.503709 40.611771, -111.50372 40.611782, -111.503721 40.611801, -111.503715 40.611822, -111.503694 40.611853, -111.503653 40.611898, -111.503496 40.61206, -111.503321 40.612283, -111.503149 40.61238, -111.50296 40.612622, -111.502742 40.61272, -111.502243 40.612829, -111.501934 40.612803, -111.501763 40.612699, -111.501537 40.612586, -111.501424 40.612531, -111.501229 40.612476, -111.501127 40.612449, -111.501065 40.612424, -111.501045 40.612423, -111.501032 40.612426, -111.501024 40.612439, -111.50103 40.612453, -111.501053 40.612478, -111.5011 40.612508, -111.501151 40.612538, -111.501186 40.61258, -111.501223 40.612633, -111.501362 40.612769, -111.50153 40.612881)"
